date_day,platform,channel,metric,value
2025-02-21,organic,search_organic,last_click_op,25
2025-02-21,organic,social_organic,last_click_sessions,451
2025-02-21,organic,social_organic,last_click_qs,122
2025-02-21,organic,social_organic,last_click_cp,9
2025-02-21,organic,social_organic,last_click_op,6
2025-02-21,other,other,last_click_sessions,223
2025-02-21,other,other,last_click_qs,13
2025-02-21,other,other,last_click_cp,2
2025-02-21,other,other,last_click_op,2
2025-02-22,ai_tools,ai_tools,last_click_sessions,1
2025-02-22,ai_tools,ai_tools,last_click_qs,0
2025-02-22,ai_tools,ai_tools,last_click_cp,0
2025-02-22,ai_tools,ai_tools,last_click_op,0
2025-02-22,crm,crm_email,last_click_sessions,"1,240"
2025-02-22,crm,crm_email,last_click_qs,10
2025-02-22,crm,crm_email,last_click_cp,3
2025-02-22,crm,crm_email,last_click_op,2
2025-02-22,crm,crm_sms,last_click_sessions,742
2025-02-22,crm,crm_sms,last_click_qs,2
2025-02-22,crm,crm_sms,last_click_cp,1
2025-02-22,crm,crm_sms,last_click_op,1
2025-02-22,direct,direct,last_click_sessions,"1,380"
2025-02-22,direct,direct,last_click_qs,168
2025-02-22,direct,direct,last_click_cp,31
2025-02-22,direct,direct,last_click_op,29
2025-02-22,google,search_paid,last_click_sessions,"3,650"
2025-02-22,google,search_paid,last_click_qs,744
2025-02-22,google,search_paid,last_click_cp,138
2025-02-22,google,search_paid,last_click_op,115
2025-02-22,google,social_organic,last_click_sessions,25
2025-02-22,google,social_organic,last_click_qs,10
2025-02-22,google,social_organic,last_click_cp,0
2025-02-22,google,social_organic,last_click_op,0
2025-02-22,meta,meta_mof,last_click_sessions,"4,800"
2025-02-22,meta,meta_mof,last_click_qs,"1,141"
2025-02-22,meta,meta_mof,last_click_cp,40
2025-02-22,meta,meta_mof,last_click_op,32
2025-02-22,organic,search_organic,last_click_sessions,"2,250"
2025-02-22,organic,search_organic,last_click_qs,114
2025-02-22,organic,search_organic,last_click_cp,27
2025-02-22,organic,search_organic,last_click_op,24
2025-02-22,organic,social_organic,last_click_sessions,600
2025-02-22,organic,social_organic,last_click_qs,155
2025-02-22,organic,social_organic,last_click_cp,10
2025-02-22,organic,social_organic,last_click_op,8
2025-02-22,other,other,last_click_sessions,248
2025-02-22,other,other,last_click_qs,25
2025-02-22,other,other,last_click_cp,10
2025-02-22,other,other,last_click_op,8
2025-02-23,ai_tools,ai_tools,last_click_sessions,2
2025-02-23,ai_tools,ai_tools,last_click_qs,0
2025-02-23,ai_tools,ai_tools,last_click_cp,0
2025-02-23,ai_tools,ai_tools,last_click_op,0
2025-02-23,crm,crm_email,last_click_sessions,"1,299"
2025-02-23,crm,crm_email,last_click_qs,18
2025-02-23,crm,crm_email,last_click_cp,4
2025-02-23,crm,crm_email,last_click_op,3
2025-02-23,crm,crm_sms,last_click_sessions,793
2025-02-23,crm,crm_sms,last_click_qs,0
2025-02-23,crm,crm_sms,last_click_cp,0
2025-02-23,crm,crm_sms,last_click_op,0
2025-02-23,direct,direct,last_click_sessions,"1,435"
2025-02-23,direct,direct,last_click_qs,175
2025-02-23,direct,direct,last_click_cp,39
2025-02-23,direct,direct,last_click_op,35
2025-02-23,google,search_paid,last_click_sessions,"3,396"
2025-02-23,google,search_paid,last_click_qs,716
2025-02-23,google,search_paid,last_click_cp,144
2025-02-23,google,search_paid,last_click_op,118
2025-02-23,google,social_organic,last_click_sessions,18
2025-02-23,google,social_organic,last_click_qs,4
2025-02-23,google,social_organic,last_click_cp,0
2025-02-23,google,social_organic,last_click_op,0
2025-02-23,meta,meta_mof,last_click_sessions,"4,779"
2025-02-23,meta,meta_mof,last_click_qs,"1,134"
2025-02-23,meta,meta_mof,last_click_cp,40
2025-02-23,meta,meta_mof,last_click_op,35
2025-02-23,organic,search_organic,last_click_sessions,"2,328"
2025-02-23,organic,search_organic,last_click_qs,102
2025-02-23,organic,search_organic,last_click_cp,24
2025-02-23,organic,search_organic,last_click_op,19
2025-02-23,organic,social_organic,last_click_sessions,612
2025-02-23,organic,social_organic,last_click_qs,175
2025-02-23,organic,social_organic,last_click_cp,9
2025-02-23,organic,social_organic,last_click_op,6
2025-02-23,other,other,last_click_sessions,263
2025-02-23,other,other,last_click_qs,20
2025-02-23,other,other,last_click_cp,3
2025-02-23,other,other,last_click_op,2
2025-02-23,referral,referral,last_click_sessions,1
2025-02-23,referral,referral,last_click_qs,1
2025-02-23,referral,referral,last_click_cp,0
2025-02-23,referral,referral,last_click_op,0
2025-02-24,ai_tools,ai_tools,last_click_sessions,1
2025-02-24,ai_tools,ai_tools,last_click_qs,0
2025-02-24,ai_tools,ai_tools,last_click_cp,0
2025-02-24,ai_tools,ai_tools,last_click_op,0
2025-02-24,crm,crm_email,last_click_sessions,"1,485"
2025-02-24,crm,crm_email,last_click_qs,20
2025-02-24,crm,crm_email,last_click_cp,5
2025-02-24,crm,crm_email,last_click_op,5
2025-02-24,crm,crm_sms,last_click_sessions,940
2025-02-24,crm,crm_sms,last_click_qs,1
2025-02-24,crm,crm_sms,last_click_cp,1
2025-02-24,crm,crm_sms,last_click_op,1
2025-02-24,direct,direct,last_click_sessions,"1,722"
2025-02-24,direct,direct,last_click_qs,160
2025-02-24,direct,direct,last_click_cp,28
2025-02-24,direct,direct,last_click_op,26
2025-02-24,google,search_paid,last_click_sessions,"3,232"
2025-02-24,google,search_paid,last_click_qs,631
2025-02-24,google,search_paid,last_click_cp,137
2025-02-24,google,search_paid,last_click_op,108
2025-02-24,google,social_organic,last_click_sessions,21
2025-02-24,google,social_organic,last_click_qs,8
2025-02-24,google,social_organic,last_click_cp,0
2025-02-24,google,social_organic,last_click_op,0
2025-02-24,meta,meta_mof,last_click_sessions,"4,526"
2025-02-24,meta,meta_mof,last_click_qs,"1,124"
2025-02-24,meta,meta_mof,last_click_cp,45
2025-02-24,meta,meta_mof,last_click_op,31
2025-02-24,organic,search_organic,last_click_sessions,"2,595"
2025-02-24,organic,search_organic,last_click_qs,99
2025-02-24,organic,search_organic,last_click_cp,14
2025-02-24,organic,search_organic,last_click_op,10
2025-02-24,organic,social_organic,last_click_sessions,600
2025-02-24,organic,social_organic,last_click_qs,147
2025-02-24,organic,social_organic,last_click_cp,7
2025-02-24,organic,social_organic,last_click_op,3
2025-02-24,other,other,last_click_sessions,232
2025-02-24,other,other,last_click_qs,20
2025-02-24,other,other,last_click_cp,3
2025-02-24,other,other,last_click_op,3
2025-02-25,ai_tools,ai_tools,last_click_sessions,3
2025-02-25,ai_tools,ai_tools,last_click_qs,0
2025-02-25,ai_tools,ai_tools,last_click_cp,0
2025-02-25,ai_tools,ai_tools,last_click_op,0
2025-02-25,crm,crm_email,last_click_sessions,"1,199"
2025-02-25,crm,crm_email,last_click_qs,20
2025-02-25,crm,crm_email,last_click_cp,9
2025-02-25,crm,crm_email,last_click_op,8
2025-02-25,crm,crm_sms,last_click_sessions,895
2025-02-25,crm,crm_sms,last_click_qs,2
2025-02-25,crm,crm_sms,last_click_cp,2
2025-02-25,crm,crm_sms,last_click_op,2
2025-02-25,direct,direct,last_click_sessions,"1,567"
2025-02-25,direct,direct,last_click_qs,176
2025-02-25,direct,direct,last_click_cp,36
2025-02-25,direct,direct,last_click_op,27
2025-02-25,google,search_paid,last_click_sessions,"3,229"
2025-02-25,google,search_paid,last_click_qs,703
2025-02-25,google,search_paid,last_click_cp,142
2025-02-25,google,search_paid,last_click_op,113
2025-02-25,google,social_organic,last_click_sessions,28
2025-02-25,google,social_organic,last_click_qs,7
2025-02-25,google,social_organic,last_click_cp,0
2025-02-25,google,social_organic,last_click_op,0
2025-02-25,meta,meta_mof,last_click_sessions,"4,196"
2025-02-25,meta,meta_mof,last_click_qs,951
2025-02-25,meta,meta_mof,last_click_cp,28
2025-02-25,meta,meta_mof,last_click_op,21
2025-02-25,organic,search_organic,last_click_sessions,"2,613"
2025-02-25,organic,search_organic,last_click_qs,120
2025-02-25,organic,search_organic,last_click_cp,19
2025-02-25,organic,search_organic,last_click_op,15
2025-02-25,organic,social_organic,last_click_sessions,498
2025-02-25,organic,social_organic,last_click_qs,147
2025-02-25,organic,social_organic,last_click_cp,4
2025-02-25,organic,social_organic,last_click_op,3
2025-02-25,other,other,last_click_sessions,214
2025-02-25,other,other,last_click_qs,19
2025-02-25,other,other,last_click_cp,5
2025-02-25,other,other,last_click_op,5
2025-02-25,referral,referral,last_click_sessions,1
2025-02-25,referral,referral,last_click_qs,0
2025-02-25,referral,referral,last_click_cp,0
2025-02-25,referral,referral,last_click_op,0
2025-02-26,ai_tools,ai_tools,last_click_sessions,2
2025-02-26,ai_tools,ai_tools,last_click_qs,0
2025-02-26,ai_tools,ai_tools,last_click_cp,0
2025-02-26,ai_tools,ai_tools,last_click_op,0
2025-02-26,crm,crm_email,last_click_sessions,"1,403"
2025-02-26,crm,crm_email,last_click_qs,29
2025-02-26,crm,crm_email,last_click_cp,4
2025-02-26,crm,crm_email,last_click_op,2
2025-02-26,crm,crm_sms,last_click_sessions,792
2025-02-26,crm,crm_sms,last_click_qs,0
2025-02-26,crm,crm_sms,last_click_cp,0
2025-02-26,crm,crm_sms,last_click_op,0
2025-02-26,direct,direct,last_click_sessions,"2,980"
2025-02-26,direct,direct,last_click_qs,429
2025-02-26,direct,direct,last_click_cp,79
2025-02-26,direct,direct,last_click_op,51
2025-02-26,google,search_paid,last_click_sessions,"3,983"
2025-02-26,google,search_paid,last_click_qs,762
2025-02-26,google,search_paid,last_click_cp,139
2025-02-26,google,search_paid,last_click_op,101
2025-02-26,google,social_organic,last_click_sessions,22
2025-02-26,google,social_organic,last_click_qs,2
2025-02-26,google,social_organic,last_click_cp,0
2025-02-26,google,social_organic,last_click_op,0
2025-02-26,meta,meta_mof,last_click_sessions,"3,938"
2025-02-26,meta,meta_mof,last_click_qs,881
2025-02-26,meta,meta_mof,last_click_cp,42
2025-02-26,meta,meta_mof,last_click_op,30
2025-02-26,organic,search_organic,last_click_sessions,"2,740"
2025-02-26,organic,search_organic,last_click_qs,105
2025-02-26,organic,search_organic,last_click_cp,21
2025-02-26,organic,search_organic,last_click_op,17
2025-02-26,organic,social_organic,last_click_sessions,414
2025-02-26,organic,social_organic,last_click_qs,91
2025-02-26,organic,social_organic,last_click_cp,9
2025-02-26,organic,social_organic,last_click_op,6
2025-02-26,other,other,last_click_sessions,272
2025-02-26,other,other,last_click_qs,13
2025-02-26,other,other,last_click_cp,2
2025-02-26,other,other,last_click_op,2
2025-02-27,crm,crm_email,last_click_sessions,"1,329"
2025-02-27,crm,crm_email,last_click_qs,15
2025-02-27,crm,crm_email,last_click_cp,9
2025-02-27,crm,crm_email,last_click_op,7
2025-02-27,crm,crm_sms,last_click_sessions,883
2025-02-27,crm,crm_sms,last_click_qs,3
2025-02-27,crm,crm_sms,last_click_cp,1
2025-02-27,crm,crm_sms,last_click_op,1
2025-02-27,direct,direct,last_click_sessions,"2,149"
2025-02-27,direct,direct,last_click_qs,223
2025-02-27,direct,direct,last_click_cp,48
2025-02-27,direct,direct,last_click_op,40
2025-02-27,google,search_paid,last_click_sessions,"3,103"
2025-02-27,google,search_paid,last_click_qs,628
2025-02-27,google,search_paid,last_click_cp,129
2025-02-27,google,search_paid,last_click_op,103
2025-02-27,google,social_organic,last_click_sessions,22
2025-02-27,google,social_organic,last_click_qs,5
2025-02-27,google,social_organic,last_click_cp,0
2025-02-27,google,social_organic,last_click_op,0
2025-02-27,meta,meta_mof,last_click_sessions,"3,913"
2025-02-27,meta,meta_mof,last_click_qs,877
2025-02-27,meta,meta_mof,last_click_cp,41
2025-02-27,meta,meta_mof,last_click_op,29
2025-02-27,organic,search_organic,last_click_sessions,"2,548"
2025-02-27,organic,search_organic,last_click_qs,104
2025-02-27,organic,search_organic,last_click_cp,20
2025-02-27,organic,search_organic,last_click_op,13
2025-02-27,organic,social_organic,last_click_sessions,414
2025-02-27,organic,social_organic,last_click_qs,97
2025-02-27,organic,social_organic,last_click_cp,9
2025-02-27,organic,social_organic,last_click_op,9
2025-02-27,other,other,last_click_sessions,248
2025-02-27,other,other,last_click_qs,12
2025-02-27,other,other,last_click_cp,3
2025-02-27,other,other,last_click_op,3
2025-02-28,crm,crm_email,last_click_sessions,"1,577"
2025-02-28,crm,crm_email,last_click_qs,16
2025-02-28,crm,crm_email,last_click_cp,8
2025-02-28,crm,crm_email,last_click_op,5
2025-02-28,crm,crm_sms,last_click_sessions,902
2025-02-28,crm,crm_sms,last_click_qs,3
2025-02-28,crm,crm_sms,last_click_cp,3
2025-02-28,crm,crm_sms,last_click_op,2
2025-02-28,direct,direct,last_click_sessions,"2,025"
2025-02-28,direct,direct,last_click_qs,197
2025-02-28,direct,direct,last_click_cp,54
2025-02-28,direct,direct,last_click_op,41
2025-02-28,google,search_paid,last_click_sessions,"3,054"
2025-02-28,google,search_paid,last_click_qs,613
2025-02-28,google,search_paid,last_click_cp,147
2025-02-28,google,search_paid,last_click_op,114
2025-02-28,google,social_organic,last_click_sessions,25
2025-02-28,google,social_organic,last_click_qs,4
2025-02-28,google,social_organic,last_click_cp,0
2025-02-28,google,social_organic,last_click_op,0
2025-02-28,meta,meta_mof,last_click_sessions,"3,887"
2025-02-28,meta,meta_mof,last_click_qs,897
2025-02-28,meta,meta_mof,last_click_cp,37
2025-02-28,meta,meta_mof,last_click_op,29
2025-02-28,organic,search_organic,last_click_sessions,"2,430"
2025-02-28,organic,search_organic,last_click_qs,97
2025-02-28,organic,search_organic,last_click_cp,21
2025-02-28,organic,search_organic,last_click_op,17
2025-02-28,organic,social_organic,last_click_sessions,391
2025-02-28,organic,social_organic,last_click_qs,101
2025-02-28,organic,social_organic,last_click_cp,8
2025-02-28,organic,social_organic,last_click_op,7
2025-02-28,other,other,last_click_sessions,217
2025-02-28,other,other,last_click_qs,13
2025-02-28,other,other,last_click_cp,1
2025-02-28,other,other,last_click_op,0
2025-03-1,crm,crm_email,last_click_sessions,"1,376"
2025-03-1,crm,crm_email,last_click_qs,14
2025-03-1,crm,crm_email,last_click_cp,5
2025-03-1,crm,crm_email,last_click_op,2
2025-03-1,crm,crm_sms,last_click_sessions,702
2025-03-1,crm,crm_sms,last_click_qs,1
2025-03-1,crm,crm_sms,last_click_cp,0
2025-03-1,crm,crm_sms,last_click_op,0
2025-03-1,direct,direct,last_click_sessions,"2,422"
2025-03-1,direct,direct,last_click_qs,277
2025-03-1,direct,direct,last_click_cp,71
2025-03-1,direct,direct,last_click_op,54
2025-03-1,google,search_paid,last_click_sessions,"3,267"
2025-03-1,google,search_paid,last_click_qs,677
2025-03-1,google,search_paid,last_click_cp,148
2025-03-1,google,search_paid,last_click_op,115
2025-03-1,google,social_organic,last_click_sessions,13
2025-03-1,google,social_organic,last_click_qs,2
2025-03-1,google,social_organic,last_click_cp,0
2025-03-1,google,social_organic,last_click_op,0
2025-03-1,meta,meta_mof,last_click_sessions,"3,806"
2025-03-1,meta,meta_mof,last_click_qs,894
2025-03-1,meta,meta_mof,last_click_cp,46
2025-03-1,meta,meta_mof,last_click_op,36
2025-03-1,organic,search_organic,last_click_sessions,"2,432"
2025-03-1,organic,search_organic,last_click_qs,99
2025-03-1,organic,search_organic,last_click_cp,24
2025-03-1,organic,search_organic,last_click_op,21
2025-03-1,organic,social_organic,last_click_sessions,427
2025-03-1,organic,social_organic,last_click_qs,106
2025-03-1,organic,social_organic,last_click_cp,14
2025-03-1,organic,social_organic,last_click_op,8
2025-03-1,other,other,last_click_sessions,224
2025-03-1,other,other,last_click_qs,19
2025-03-1,other,other,last_click_cp,6
2025-03-1,other,other,last_click_op,4
2025-03-2,ai_tools,ai_tools,last_click_sessions,2
2025-03-2,ai_tools,ai_tools,last_click_qs,0
2025-03-2,ai_tools,ai_tools,last_click_cp,0
2025-03-2,ai_tools,ai_tools,last_click_op,0
2025-03-2,crm,crm_email,last_click_sessions,"1,652"
2025-03-2,crm,crm_email,last_click_qs,24
2025-03-2,crm,crm_email,last_click_cp,9
2025-03-2,crm,crm_email,last_click_op,5
2025-03-2,crm,crm_sms,last_click_sessions,710
2025-03-2,crm,crm_sms,last_click_qs,0
2025-03-2,crm,crm_sms,last_click_cp,0
2025-03-2,crm,crm_sms,last_click_op,0
2025-03-2,direct,direct,last_click_sessions,"2,874"
2025-03-2,direct,direct,last_click_qs,391
2025-03-2,direct,direct,last_click_cp,85
2025-03-2,direct,direct,last_click_op,64
2025-03-2,google,search_paid,last_click_sessions,"3,877"
2025-03-2,google,search_paid,last_click_qs,803
2025-03-2,google,search_paid,last_click_cp,177
2025-03-2,google,search_paid,last_click_op,139
2025-03-2,google,social_organic,last_click_sessions,33
2025-03-2,google,social_organic,last_click_qs,16
2025-03-2,google,social_organic,last_click_cp,3
2025-03-2,google,social_organic,last_click_op,2
2025-03-2,meta,meta_mof,last_click_sessions,"4,061"
2025-03-2,meta,meta_mof,last_click_qs,976
2025-03-2,meta,meta_mof,last_click_cp,40
2025-03-2,meta,meta_mof,last_click_op,27
2025-03-2,organic,search_organic,last_click_sessions,"2,797"
2025-03-2,organic,search_organic,last_click_qs,144
2025-03-2,organic,search_organic,last_click_cp,27
2025-03-2,organic,search_organic,last_click_op,22
2025-03-2,organic,social_organic,last_click_sessions,463
2025-03-2,organic,social_organic,last_click_qs,107
2025-03-2,organic,social_organic,last_click_cp,9
2025-03-2,organic,social_organic,last_click_op,8
2025-03-2,other,other,last_click_sessions,342
2025-03-2,other,other,last_click_qs,28
2025-03-2,other,other,last_click_cp,6
2025-03-2,other,other,last_click_op,4
2025-03-3,ai_tools,ai_tools,last_click_sessions,3
2025-03-3,ai_tools,ai_tools,last_click_qs,0
2025-03-3,ai_tools,ai_tools,last_click_cp,0
2025-03-3,ai_tools,ai_tools,last_click_op,0
2025-03-3,crm,crm_email,last_click_sessions,"2,164"
2025-03-3,crm,crm_email,last_click_qs,24
2025-03-3,crm,crm_email,last_click_cp,8
2025-03-3,crm,crm_email,last_click_op,6
2025-03-3,crm,crm_sms,last_click_sessions,"1,157"
2025-03-3,crm,crm_sms,last_click_qs,2
2025-03-3,crm,crm_sms,last_click_cp,1
2025-03-3,crm,crm_sms,last_click_op,0
2025-03-3,direct,direct,last_click_sessions,"3,026"
2025-03-3,direct,direct,last_click_qs,294
2025-03-3,direct,direct,last_click_cp,82
2025-03-3,direct,direct,last_click_op,65
2025-03-3,google,search_paid,last_click_sessions,"4,565"
2025-03-3,google,search_paid,last_click_qs,921
2025-03-3,google,search_paid,last_click_cp,189
2025-03-3,google,search_paid,last_click_op,141
2025-03-3,google,social_organic,last_click_sessions,25
2025-03-3,google,social_organic,last_click_qs,6
2025-03-3,google,social_organic,last_click_cp,0
2025-03-3,google,social_organic,last_click_op,0
2025-03-3,meta,meta_mof,last_click_sessions,"3,580"
2025-03-3,meta,meta_mof,last_click_qs,761
2025-03-3,meta,meta_mof,last_click_cp,32
2025-03-3,meta,meta_mof,last_click_op,19
2025-03-3,organic,search_organic,last_click_sessions,"2,998"
2025-03-3,organic,search_organic,last_click_qs,115
2025-03-3,organic,search_organic,last_click_cp,29
2025-03-3,organic,search_organic,last_click_op,23
2025-03-3,organic,social_organic,last_click_sessions,446
2025-03-3,organic,social_organic,last_click_qs,98
2025-03-3,organic,social_organic,last_click_cp,3
2025-03-3,organic,social_organic,last_click_op,2
2025-03-3,other,other,last_click_sessions,317
2025-03-3,other,other,last_click_qs,15
2025-03-3,other,other,last_click_cp,2
2025-03-3,other,other,last_click_op,2
2025-03-4,ai_tools,ai_tools,last_click_sessions,1
2025-03-4,ai_tools,ai_tools,last_click_qs,0
2025-03-4,ai_tools,ai_tools,last_click_cp,0
2025-03-4,ai_tools,ai_tools,last_click_op,0
2025-03-4,crm,crm_email,last_click_sessions,"1,924"
2025-03-4,crm,crm_email,last_click_qs,17
2025-03-4,crm,crm_email,last_click_cp,7
2025-03-4,crm,crm_email,last_click_op,4
2025-03-4,crm,crm_sms,last_click_sessions,"1,178"
2025-03-4,crm,crm_sms,last_click_qs,3
2025-03-4,crm,crm_sms,last_click_cp,1
2025-03-4,crm,crm_sms,last_click_op,1
2025-03-4,direct,direct,last_click_sessions,"2,557"
2025-03-4,direct,direct,last_click_qs,229
2025-03-4,direct,direct,last_click_cp,51
2025-03-4,direct,direct,last_click_op,41
2025-03-4,google,search_paid,last_click_sessions,"5,778"
2025-03-4,google,search_paid,last_click_qs,"1,223"
2025-03-4,google,search_paid,last_click_cp,221
2025-03-4,google,search_paid,last_click_op,166
2025-03-4,google,social_organic,last_click_sessions,19
2025-03-4,google,social_organic,last_click_qs,6
2025-03-4,google,social_organic,last_click_cp,0
2025-03-4,google,social_organic,last_click_op,0
2025-03-4,meta,meta_mof,last_click_sessions,"3,586"
2025-03-4,meta,meta_mof,last_click_qs,661
2025-03-4,meta,meta_mof,last_click_cp,29
2025-03-4,meta,meta_mof,last_click_op,22
2025-03-4,organic,search_organic,last_click_sessions,"2,986"
2025-03-4,organic,search_organic,last_click_qs,110
2025-03-4,organic,search_organic,last_click_cp,26
2025-03-4,organic,search_organic,last_click_op,20
2025-03-4,organic,social_organic,last_click_sessions,368
2025-03-4,organic,social_organic,last_click_qs,80
2025-03-4,organic,social_organic,last_click_cp,4
2025-03-4,organic,social_organic,last_click_op,4
2025-03-4,other,other,last_click_sessions,278
2025-03-4,other,other,last_click_qs,15
2025-03-4,other,other,last_click_cp,4
2025-03-4,other,other,last_click_op,3
2025-03-4,referral,referral,last_click_sessions,2
2025-03-4,referral,referral,last_click_qs,0
2025-03-4,referral,referral,last_click_cp,0
2025-03-4,referral,referral,last_click_op,0
2025-03-5,ai_tools,ai_tools,last_click_sessions,4
2025-03-5,ai_tools,ai_tools,last_click_qs,0
2025-03-5,ai_tools,ai_tools,last_click_cp,0
2025-03-5,ai_tools,ai_tools,last_click_op,0
2025-03-5,crm,crm_email,last_click_sessions,"1,783"
2025-03-5,crm,crm_email,last_click_qs,23
2025-03-5,crm,crm_email,last_click_cp,8
2025-03-5,crm,crm_email,last_click_op,5
2025-03-5,crm,crm_sms,last_click_sessions,930
2025-03-5,crm,crm_sms,last_click_qs,3
2025-03-5,crm,crm_sms,last_click_cp,1
2025-03-5,crm,crm_sms,last_click_op,1
2025-03-5,direct,direct,last_click_sessions,"3,203"
2025-03-5,direct,direct,last_click_qs,410
2025-03-5,direct,direct,last_click_cp,91
2025-03-5,direct,direct,last_click_op,66
2025-03-5,google,search_paid,last_click_sessions,"5,154"
2025-03-5,google,search_paid,last_click_qs,864
2025-03-5,google,search_paid,last_click_cp,160
2025-03-5,google,search_paid,last_click_op,117
2025-03-5,google,social_organic,last_click_sessions,64
2025-03-5,google,social_organic,last_click_qs,7
2025-03-5,google,social_organic,last_click_cp,1
2025-03-5,google,social_organic,last_click_op,1
2025-03-5,meta,meta_mof,last_click_sessions,"3,585"
2025-03-5,meta,meta_mof,last_click_qs,654
2025-03-5,meta,meta_mof,last_click_cp,26
2025-03-5,meta,meta_mof,last_click_op,22
2025-03-5,organic,search_organic,last_click_sessions,"2,932"
2025-03-5,organic,search_organic,last_click_qs,144
2025-03-5,organic,search_organic,last_click_cp,42
2025-03-5,organic,search_organic,last_click_op,32
2025-03-5,organic,social_organic,last_click_sessions,445
2025-03-5,organic,social_organic,last_click_qs,68
2025-03-5,organic,social_organic,last_click_cp,7
2025-03-5,organic,social_organic,last_click_op,4
2025-03-5,other,other,last_click_sessions,322
2025-03-5,other,other,last_click_qs,18
2025-03-5,other,other,last_click_cp,5
2025-03-5,other,other,last_click_op,4
2025-03-5,referral,referral,last_click_sessions,1
2025-03-5,referral,referral,last_click_qs,0
2025-03-5,referral,referral,last_click_cp,0
2025-03-5,referral,referral,last_click_op,0
2025-03-6,ai_tools,ai_tools,last_click_sessions,2
2025-03-6,ai_tools,ai_tools,last_click_qs,0
2025-03-6,ai_tools,ai_tools,last_click_cp,0
2025-03-6,ai_tools,ai_tools,last_click_op,0
2025-03-6,crm,crm_email,last_click_sessions,"1,695"
2025-03-6,crm,crm_email,last_click_qs,10
2025-03-6,crm,crm_email,last_click_cp,6
2025-03-6,crm,crm_email,last_click_op,5
2025-03-6,crm,crm_sms,last_click_sessions,"1,074"
2025-03-6,crm,crm_sms,last_click_qs,6
2025-03-6,crm,crm_sms,last_click_cp,3
2025-03-6,crm,crm_sms,last_click_op,3
2025-03-6,direct,direct,last_click_sessions,"2,315"
2025-03-6,direct,direct,last_click_qs,271
2025-03-6,direct,direct,last_click_cp,44
2025-03-6,direct,direct,last_click_op,37
2025-03-6,google,search_paid,last_click_sessions,"4,519"
2025-03-6,google,search_paid,last_click_qs,738
2025-03-6,google,search_paid,last_click_cp,142
2025-03-6,google,search_paid,last_click_op,106
2025-03-6,google,social_organic,last_click_sessions,113
2025-03-6,google,social_organic,last_click_qs,23
2025-03-6,google,social_organic,last_click_cp,1
2025-03-6,google,social_organic,last_click_op,1
2025-03-6,meta,meta_mof,last_click_sessions,"3,640"
2025-03-6,meta,meta_mof,last_click_qs,632
2025-03-6,meta,meta_mof,last_click_cp,24
2025-03-6,meta,meta_mof,last_click_op,17
2025-03-6,organic,search_organic,last_click_sessions,"2,827"
2025-03-6,organic,search_organic,last_click_qs,146
2025-03-6,organic,search_organic,last_click_cp,22
2025-03-6,organic,search_organic,last_click_op,16
2025-03-6,organic,social_organic,last_click_sessions,436
2025-03-6,organic,social_organic,last_click_qs,108
2025-03-6,organic,social_organic,last_click_cp,8
2025-03-6,organic,social_organic,last_click_op,7
2025-03-6,other,other,last_click_sessions,286
2025-03-6,other,other,last_click_qs,23
2025-03-6,other,other,last_click_cp,5
2025-03-6,other,other,last_click_op,3
2025-03-7,ai_tools,ai_tools,last_click_sessions,1
2025-03-7,ai_tools,ai_tools,last_click_qs,0
2025-03-7,ai_tools,ai_tools,last_click_cp,0
2025-03-7,ai_tools,ai_tools,last_click_op,0
2025-03-7,crm,crm_email,last_click_sessions,"1,568"
2025-03-7,crm,crm_email,last_click_qs,11
2025-03-7,crm,crm_email,last_click_cp,4
2025-03-7,crm,crm_email,last_click_op,3
2025-03-7,crm,crm_sms,last_click_sessions,"1,047"
2025-03-7,crm,crm_sms,last_click_qs,1
2025-03-7,crm,crm_sms,last_click_cp,0
2025-03-7,crm,crm_sms,last_click_op,0
2025-03-7,direct,direct,last_click_sessions,"1,920"
2025-03-7,direct,direct,last_click_qs,192
2025-03-7,direct,direct,last_click_cp,37
2025-03-7,direct,direct,last_click_op,26
2025-03-7,google,search_paid,last_click_sessions,"4,412"
2025-03-7,google,search_paid,last_click_qs,799
2025-03-7,google,search_paid,last_click_cp,143
2025-03-7,google,search_paid,last_click_op,115
2025-03-7,google,social_organic,last_click_sessions,116
2025-03-7,google,social_organic,last_click_qs,26
2025-03-7,google,social_organic,last_click_cp,3
2025-03-7,google,social_organic,last_click_op,1
2025-03-7,meta,meta_mof,last_click_sessions,"3,423"
2025-03-7,meta,meta_mof,last_click_qs,621
2025-03-7,meta,meta_mof,last_click_cp,23
2025-03-7,meta,meta_mof,last_click_op,14
2025-03-7,organic,search_organic,last_click_sessions,"2,654"
2025-03-7,organic,search_organic,last_click_qs,146
2025-03-7,organic,search_organic,last_click_cp,29
2025-03-7,organic,search_organic,last_click_op,27
2025-03-7,organic,social_organic,last_click_sessions,436
2025-03-7,organic,social_organic,last_click_qs,95
2025-03-7,organic,social_organic,last_click_cp,7
2025-03-7,organic,social_organic,last_click_op,6
2025-03-7,other,other,last_click_sessions,256
2025-03-7,other,other,last_click_qs,10
2025-03-7,other,other,last_click_cp,2
2025-03-7,other,other,last_click_op,2
2025-03-8,ai_tools,ai_tools,last_click_sessions,1
2025-03-8,ai_tools,ai_tools,last_click_qs,0
2025-03-8,ai_tools,ai_tools,last_click_cp,0
2025-03-8,ai_tools,ai_tools,last_click_op,0
